month,commodity_name,avg_modal_price,avg_min_price,avg_max_price,state_name,district_name,calculationType,change
2021-12-01,Ginger(Dry),3865.62,3448.49,4294.51,India,All,Monthly,-815.14
2021-11-01,Ginger(Dry),4680.76,4159.43,5222.93,India,All,Monthly,51.83
2021-10-01,Ginger(Dry),4628.93,4092.26,5191.11,India,All,Monthly,132.65
2021-09-01,Ginger(Dry),4496.28,4009.57,4997.46,India,All,Monthly,-590.74
2021-08-01,Ginger(Dry),5087.02,4591.44,5727.37,India,All,Monthly,-684.73
2021-07-01,Ginger(Dry),5771.75,5241.52,6507.59,India,All,Monthly,390.2
2021-06-01,Ginger(Dry),5381.55,4782.63,6215.65,India,All,Monthly,721.8
2021-05-01,Ginger(Dry),4659.75,4113.32,5483.24,India,All,Monthly,-7.46
2021-04-01,Ginger(Dry),4667.21,4162.31,5340.05,India,All,Monthly,533.12
2021-03-01,Ginger(Dry),4134.09,3751.4,4590.7,India,All,Monthly,-161.52
2021-02-01,Ginger(Dry),4295.61,3874.08,4844.19,India,All,Monthly,442.65
2021-01-01,Ginger(Dry),3852.96,3482.99,4312.37,India,All,Monthly,-257.47
2020-12-01,Ginger(Dry),4110.43,3706.38,4520.86,India,All,Monthly,-1002.08
2020-11-01,Ginger(Dry),5112.51,4590.76,5611.46,India,All,Monthly,-756.31
2020-10-01,Ginger(Dry),5868.82,5305.53,6383.6,India,All,Monthly,-1181.96
2020-09-01,Ginger(Dry),7050.78,6366.27,7724.85,India,All,Monthly,-520.53
2020-08-01,Ginger(Dry),7571.31,6944.58,8220.94,India,All,Monthly,-1891.02
2020-07-01,Ginger(Dry),9462.33,8680.77,10205.18,India,All,Monthly,849.17
2020-06-01,Ginger(Dry),8613.16,7824.5,9290.92,India,All,Monthly,1027.88
2020-05-01,Ginger(Dry),7585.28,7009.11,8217.03,India,All,Monthly,553.37
2020-04-01,Ginger(Dry),7031.91,6444.89,7556.12,India,All,Monthly,1004.18
2020-03-01,Ginger(Dry),6027.73,5487.91,6509.82,India,All,Monthly,22.74
2020-02-01,Ginger(Dry),6004.99,5387.73,6544.83,India,All,Monthly,82.18
2020-01-01,Ginger(Dry),5922.81,5253.29,6525.92,India,All,Monthly,-291.85
2019-12-01,Ginger(Dry),6214.66,5532.69,6853.22,India,All,Monthly,-594.63
2019-11-01,Ginger(Dry),6809.29,6104.06,7484.37,India,All,Monthly,-520.2
2019-10-01,Ginger(Dry),7329.49,6560.94,8100.86,India,All,Monthly,-1458.46
2019-09-01,Ginger(Dry),8787.95,7876.03,9568.13,India,All,Monthly,-1502.28
2019-08-01,Ginger(Dry),10290.23,9238.77,11223.87,India,All,Monthly,-194.13
2019-07-01,Ginger(Dry),10484.36,9355.92,11419.99,India,All,Monthly,470.62
2019-06-01,Ginger(Dry),10013.74,9079.75,10837.35,India,All,Monthly,1463.41
2019-05-01,Ginger(Dry),8550.33,7803.93,9191.58,India,All,Monthly,615.57
2019-04-01,Ginger(Dry),7934.76,7223.32,8566.72,India,All,Monthly,304.5
2019-03-01,Ginger(Dry),7630.26,6896.14,8264.95,India,All,Monthly,417.63
2019-02-01,Ginger(Dry),7212.63,6520.89,7797.89,India,All,Monthly,437.82
2019-01-01,Ginger(Dry),6774.81,6103.26,7331.54,India,All,Monthly,449.24
2018-12-01,Ginger(Dry),6325.57,5704.08,6922.58,India,All,Monthly,-198.89
2018-11-01,Ginger(Dry),6524.46,5869.17,7095.3,India,All,Monthly,378.39
2018-10-01,Ginger(Dry),6146.07,5462.41,6745.66,India,All,Monthly,415.44
2018-09-01,Ginger(Dry),5730.63,5125.22,6328.95,India,All,Monthly,-218.07
2018-08-01,Ginger(Dry),5948.7,5270.32,6540.98,India,All,Monthly,-99.56
2018-07-01,Ginger(Dry),6048.26,5406.04,6603.11,India,All,Monthly,203.65
2018-06-01,Ginger(Dry),5844.61,5214.48,6396.43,India,All,Monthly,208.73
2018-05-01,Ginger(Dry),5635.88,5057.31,6146.38,India,All,Monthly,1735.12
2018-04-01,Ginger(Dry),3900.76,3503.07,4263.19,India,All,Monthly,269.68
2018-03-01,Ginger(Dry),3631.08,3270.71,3965.69,India,All,Monthly,140.23
2018-02-01,Ginger(Dry),3490.85,3182.42,3794.28,India,All,Monthly,57.48
2018-01-01,Ginger(Dry),3433.37,3129.1,3716.55,India,All,Monthly,124.4
2017-12-01,Ginger(Dry),3308.97,2950.37,3626.41,India,All,Monthly,-257.21
2017-11-01,Ginger(Dry),3566.18,3162.61,3897.29,India,All,Monthly,-376.31
2017-10-01,Ginger(Dry),3942.49,3500.35,4307.06,India,All,Monthly,42.36
2017-09-01,Ginger(Dry),3900.13,3433.69,4293.97,India,All,Monthly,-171.03
2017-08-01,Ginger(Dry),4071.16,3595.62,4473.2,India,All,Monthly,63.54
2017-07-01,Ginger(Dry),4007.62,3555.46,4426.28,India,All,Monthly,423.96
2017-06-01,Ginger(Dry),3583.66,3215.29,3961.65,India,All,Monthly,204.58
2017-05-01,Ginger(Dry),3379.08,3044.05,3675.38,India,All,Monthly,157.53
2017-04-01,Ginger(Dry),3221.55,2896.1,3510.1,India,All,Monthly,-199.77
2017-03-01,Ginger(Dry),3421.32,3134.64,3718.75,India,All,Monthly,34.3
2017-02-01,Ginger(Dry),3387.02,3067.56,3688.56,India,All,Monthly,78.11
2017-01-01,Ginger(Dry),3308.91,3003.23,3627.99,India,All,Monthly,8.65
2016-12-01,Ginger(Dry),3300.26,2940.81,3636.37,India,All,Monthly,-169.92
2016-11-01,Ginger(Dry),3470.18,3077.33,3822.19,India,All,Monthly,-267.54
2016-10-01,Ginger(Dry),3737.72,3291.25,4117.33,India,All,Monthly,-315.51
2016-09-01,Ginger(Dry),4053.23,3591.96,4424.98,India,All,Monthly,-498.27
2016-08-01,Ginger(Dry),4551.5,4039.66,4952.25,India,All,Monthly,-237.93
2016-07-01,Ginger(Dry),4789.43,4265.1,5200.89,India,All,Monthly,101.52
2016-06-01,Ginger(Dry),4687.91,4164.03,5081.93,India,All,Monthly,432.04
2016-05-01,Ginger(Dry),4255.87,3789.33,4676.72,India,All,Monthly,364.98
2016-04-01,Ginger(Dry),3890.89,3486.69,4262.01,India,All,Monthly,-162.49
2016-03-01,Ginger(Dry),4053.38,3650.5,4419.72,India,All,Monthly,14.89
2016-02-01,Ginger(Dry),4038.49,3671.88,4389.37,India,All,Monthly,-163.7
2016-01-01,Ginger(Dry),4202.19,3820.98,4579.35,India,All,Monthly,-104.1
2015-12-01,Ginger(Dry),4306.29,3891.37,4707.48,India,All,Monthly,-341.61
2015-11-01,Ginger(Dry),4647.9,4240.04,5070.49,India,All,Monthly,-3.88
2015-10-01,Ginger(Dry),4651.78,4211.46,5052.95,India,All,Monthly,-361.0
2015-09-01,Ginger(Dry),5012.78,4513.96,5462.11,India,All,Monthly,-454.65
2015-08-01,Ginger(Dry),5467.43,4901.48,5981.33,India,All,Monthly,-944.13
2015-07-01,Ginger(Dry),6411.56,5807.6,7004.14,India,All,Monthly,259.72
2015-06-01,Ginger(Dry),6151.84,5649.95,6634.5,India,All,Monthly,731.69
2015-05-01,Ginger(Dry),5420.15,4992.38,5830.05,India,All,Monthly,502.62
2015-04-01,Ginger(Dry),4917.53,4496.27,5313.82,India,All,Monthly,-76.35
2015-03-01,Ginger(Dry),4993.88,4570.01,5385.79,India,All,Monthly,402.86
2015-02-01,Ginger(Dry),4591.02,4214.48,4932.76,India,All,Monthly,86.06
2015-01-01,Ginger(Dry),4504.96,4133.7,4856.15,India,All,Monthly,-143.09
2014-12-01,Ginger(Dry),4648.05,4230.26,5046.45,India,All,Monthly,-602.47
2014-11-01,Ginger(Dry),5250.52,4749.83,5714.22,India,All,Monthly,-455.7
2014-10-01,Ginger(Dry),5706.22,5114.1,6258.07,India,All,Monthly,-1082.61
2014-09-01,Ginger(Dry),6788.83,6125.91,7503.82,India,All,Monthly,-1774.21
2014-08-01,Ginger(Dry),8563.04,7715.29,9405.85,India,All,Monthly,-816.43
2014-07-01,Ginger(Dry),9379.47,8541.58,10146.01,India,All,Monthly,-306.4
2014-06-01,Ginger(Dry),9685.87,8933.26,10346.25,India,All,Monthly,-544.08
2014-05-01,Ginger(Dry),10229.95,9408.44,10991.14,India,All,Monthly,1040.02
2014-04-01,Ginger(Dry),9189.93,8460.38,9877.13,India,All,Monthly,1664.1
2014-03-01,Ginger(Dry),7525.83,6930.21,8099.04,India,All,Monthly,767.64
2014-02-01,Ginger(Dry),6758.19,6166.42,7309.62,India,All,Monthly,398.45
2014-01-01,Ginger(Dry),6359.74,5797.13,6895.68,India,All,Monthly,559.22
2013-12-01,Ginger(Dry),5800.52,5242.12,6357.14,India,All,Monthly,-261.7
2013-11-01,Ginger(Dry),6062.22,5394.45,6599.98,India,All,Monthly,-556.84
2013-10-01,Ginger(Dry),6619.06,5819.92,7303.77,India,All,Monthly,-1768.44
2013-09-01,Ginger(Dry),8387.5,7474.05,9197.45,India,All,Monthly,-1124.51
2013-08-01,Ginger(Dry),9512.01,8597.84,10400.81,India,All,Monthly,-777.01
2013-07-01,Ginger(Dry),10289.02,9360.87,11163.65,India,All,Monthly,454.49
2013-06-01,Ginger(Dry),9834.53,9111.87,10874.83,India,All,Monthly,1356.45
2013-05-01,Ginger(Dry),8478.08,7794.6,9330.36,India,All,Monthly,2861.17
2013-04-01,Ginger(Dry),5616.91,5166.78,6122.77,India,All,Monthly,1272.49
2013-03-01,Ginger(Dry),4344.42,3980.96,4719.2,India,All,Monthly,509.21
2013-02-01,Ginger(Dry),3835.21,3490.82,4163.55,India,All,Monthly,169.1
2013-01-01,Ginger(Dry),3666.11,3328.44,3983.87,India,All,Monthly,10.02
2012-12-01,Ginger(Dry),3656.09,3299.66,3966.1,India,All,Monthly,29.08
2012-11-01,Ginger(Dry),3627.01,3298.31,3952.45,India,All,Monthly,493.04
2012-10-01,Ginger(Dry),3133.97,2787.46,3492.47,India,All,Monthly,111.5
2012-09-01,Ginger(Dry),3022.47,2671.86,3342.15,India,All,Monthly,-161.0
2012-08-01,Ginger(Dry),3183.47,2861.42,3518.68,India,All,Monthly,233.4
2012-07-01,Ginger(Dry),2950.07,2651.95,3245.83,India,All,Monthly,211.17
2012-06-01,Ginger(Dry),2738.9,2458.48,3011.49,India,All,Monthly,587.26
2012-05-01,Ginger(Dry),2151.64,1950.24,2321.07,India,All,Monthly,108.53
2012-04-01,Ginger(Dry),2043.11,1868.55,2213.47,India,All,Monthly,-72.47
2012-03-01,Ginger(Dry),2115.58,1944.0,2280.77,India,All,Monthly,122.57
2012-02-01,Ginger(Dry),1993.01,1805.01,2174.99,India,All,Monthly,38.37
2012-01-01,Ginger(Dry),1954.64,1802.73,2147.18,India,All,Monthly,-93.29
2011-12-01,Ginger(Dry),2047.93,1897.24,2225.83,India,All,Monthly,-311.41
2011-11-01,Ginger(Dry),2359.34,2117.43,2594.18,India,All,Monthly,-54.62
2011-10-01,Ginger(Dry),2413.96,2118.61,2640.55,India,All,Monthly,-276.36
2011-09-01,Ginger(Dry),2690.32,2357.12,2932.41,India,All,Monthly,-322.21
2011-08-01,Ginger(Dry),3012.53,2688.45,3353.78,India,All,Monthly,-266.96
2011-07-01,Ginger(Dry),3279.49,2940.4,3662.68,India,All,Monthly,61.89
2011-06-01,Ginger(Dry),3217.6,2905.18,3560.09,India,All,Monthly,102.13
2011-05-01,Ginger(Dry),3115.47,2849.66,3398.16,India,All,Monthly,168.83
2011-04-01,Ginger(Dry),2946.64,2699.86,3183.31,India,All,Monthly,85.7
2011-03-01,Ginger(Dry),2860.94,2619.73,3104.17,India,All,Monthly,-47.19
2011-02-01,Ginger(Dry),2908.13,2658.02,3187.81,India,All,Monthly,-86.93
2011-01-01,Ginger(Dry),2995.06,2752.7,3296.59,India,All,Monthly,137.87
2010-12-01,Ginger(Dry),2857.19,2581.8,3164.85,India,All,Monthly,-107.07
2010-11-01,Ginger(Dry),2964.26,2654.02,3377.66,India,All,Monthly,-84.6
2010-10-01,Ginger(Dry),3048.86,2669.49,3467.77,India,All,Monthly,-1131.76
2010-09-01,Ginger(Dry),4180.62,3597.13,4592.97,India,All,Monthly,-516.86
2010-08-01,Ginger(Dry),4697.48,4083.83,5176.56,India,All,Monthly,-145.97
2010-07-01,Ginger(Dry),4843.45,4321.21,5295.54,India,All,Monthly,-50.93
2010-06-01,Ginger(Dry),4894.38,4468.42,5316.24,India,All,Monthly,399.95
2010-05-01,Ginger(Dry),4494.43,4148.35,4926.82,India,All,Monthly,822.95
2010-04-01,Ginger(Dry),3671.48,3412.19,4014.55,India,All,Monthly,-283.5
2010-03-01,Ginger(Dry),3954.98,3619.95,4277.88,India,All,Monthly,990.18
2010-02-01,Ginger(Dry),2964.8,2725.66,3236.31,India,All,Monthly,-13.43
2010-01-01,Ginger(Dry),2978.23,2723.46,3262.3,India,All,Monthly,
2025-03-01,Turmeric,11596.07,10153.89,12453.21,India,All,Monthly,-510.69
2025-02-01,Turmeric,12106.76,10776.11,12895.61,India,All,Monthly,-1159.68
2025-01-01,Turmeric,13266.44,11963.55,14193.96,India,All,Monthly,-130.13
2024-12-01,Turmeric,13396.57,12312.03,14121.42,India,All,Monthly,-36.12
2024-11-01,Turmeric,13432.69,12243.78,14209.43,India,All,Monthly,273.76
2024-10-01,Turmeric,13158.93,11868.16,13938.44,India,All,Monthly,7.32
2024-09-01,Turmeric,13151.61,11731.27,13938.91,India,All,Monthly,236.14
2024-08-01,Turmeric,12915.47,11179.43,13794.0,India,All,Monthly,-578.48
2024-07-01,Turmeric,13493.95,11423.52,14492.94,India,All,Monthly,-537.38
2024-06-01,Turmeric,14031.33,12174.02,15377.69,India,All,Monthly,205.41
2024-05-01,Turmeric,13825.92,12376.22,15756.37,India,All,Monthly,683.41
2024-04-01,Turmeric,13142.51,11226.4,15059.26,India,All,Monthly,-497.85
2024-03-01,Turmeric,13640.36,10547.28,15766.43,India,All,Monthly,2304.09
2024-02-01,Turmeric,11336.27,9715.83,12806.88,India,All,Monthly,139.61
2024-01-01,Turmeric,11196.66,9729.17,12550.78,India,All,Monthly,644.35
2023-12-01,Turmeric,10552.31,8881.63,12049.36,India,All,Monthly,302.23
2023-11-01,Turmeric,10250.08,8658.64,11537.59,India,All,Monthly,-74.35
2023-10-01,Turmeric,10324.43,8357.64,11749.01,India,All,Monthly,-504.02
2023-09-01,Turmeric,10828.45,8847.16,12037.34,India,All,Monthly,-379.58
2023-08-01,Turmeric,11208.03,8978.04,12911.74,India,All,Monthly,2783.52
2023-07-01,Turmeric,8424.51,7372.91,9897.02,India,All,Monthly,2201.36
2023-06-01,Turmeric,6223.15,5246.99,6985.93,India,All,Monthly,270.59
2023-05-01,Turmeric,5952.56,5018.51,6683.0,India,All,Monthly,36.16
2023-04-01,Turmeric,5916.4,5020.17,6653.84,India,All,Monthly,-515.8
2023-03-01,Turmeric,6432.2,5367.46,7208.51,India,All,Monthly,-269.14
2023-02-01,Turmeric,6701.34,5845.36,7396.68,India,All,Monthly,-109.77
2023-01-01,Turmeric,6811.11,5890.27,7489.85,India,All,Monthly,19.14
2022-12-01,Turmeric,6791.97,5903.65,7421.14,India,All,Monthly,132.81
2022-11-01,Turmeric,6659.16,5798.49,7337.68,India,All,Monthly,78.95
2022-10-01,Turmeric,6580.21,5835.73,7232.81,India,All,Monthly,137.18
2022-09-01,Turmeric,6443.03,5636.46,7064.26,India,All,Monthly,-182.6
2022-08-01,Turmeric,6625.63,5633.06,7338.35,India,All,Monthly,1.55
2022-07-01,Turmeric,6624.08,5731.29,7234.79,India,All,Monthly,215.38
2022-06-01,Turmeric,6408.7,5495.7,7022.23,India,All,Monthly,-167.54
2022-05-01,Turmeric,6576.24,5614.57,7247.68,India,All,Monthly,-337.42
2022-04-01,Turmeric,6913.66,5715.77,7729.99,India,All,Monthly,-177.43
2022-03-01,Turmeric,7091.09,5905.61,7950.78,India,All,Monthly,-103.42
2022-02-01,Turmeric,7194.51,6124.23,8042.87,India,All,Monthly,-464.56
2022-01-01,Turmeric,7659.07,6569.68,8473.79,India,All,Monthly,-138.9
2021-12-01,Turmeric,7797.97,6760.39,8761.92,India,All,Monthly,685.71
2021-11-01,Turmeric,7112.26,6244.51,7848.0,India,All,Monthly,-41.07
2021-10-01,Turmeric,7153.33,6439.16,7824.73,India,All,Monthly,-24.55
2021-09-01,Turmeric,7177.88,6468.6,7804.78,India,All,Monthly,-52.2
2021-08-01,Turmeric,7230.08,6473.81,7832.33,India,All,Monthly,-233.78
2021-07-01,Turmeric,7463.86,6530.61,8153.82,India,All,Monthly,140.38
2021-06-01,Turmeric,7323.48,6458.95,7959.94,India,All,Monthly,-215.38
2021-05-01,Turmeric,7538.86,6633.45,8299.29,India,All,Monthly,-233.57
2021-04-01,Turmeric,7772.43,6640.02,8569.04,India,All,Monthly,-268.46
2021-03-01,Turmeric,8040.89,6835.46,9028.6,India,All,Monthly,840.8
2021-02-01,Turmeric,7200.09,6213.68,8093.34,India,All,Monthly,909.59
2021-01-01,Turmeric,6290.5,5652.35,6978.59,India,All,Monthly,156.1
2020-12-01,Turmeric,6134.4,5338.39,6739.15,India,All,Monthly,248.67
2020-11-01,Turmeric,5885.73,5306.36,6443.37,India,All,Monthly,5.49
2020-10-01,Turmeric,5880.24,5314.6,6467.54,India,All,Monthly,-51.46
2020-09-01,Turmeric,5931.7,5349.68,6453.51,India,All,Monthly,-26.2
2020-08-01,Turmeric,5957.9,5396.62,6443.01,India,All,Monthly,-59.6
2020-07-01,Turmeric,6017.5,5417.52,6523.36,India,All,Monthly,66.35
2020-06-01,Turmeric,5951.15,5361.06,6536.81,India,All,Monthly,-56.07
2020-05-01,Turmeric,6007.22,5424.12,6663.62,India,All,Monthly,-531.21
2020-04-01,Turmeric,6538.43,5992.36,7056.98,India,All,Monthly,94.84
2020-03-01,Turmeric,6443.59,5813.75,7028.95,India,All,Monthly,-0.59
2020-02-01,Turmeric,6444.18,5847.16,7042.12,India,All,Monthly,-47.0
2020-01-01,Turmeric,6491.18,5960.63,7062.93,India,All,Monthly,313.05
2019-12-01,Turmeric,6178.13,5553.66,6693.0,India,All,Monthly,-333.33
2019-11-01,Turmeric,6511.46,5886.94,6996.87,India,All,Monthly,131.55
2019-10-01,Turmeric,6379.91,5737.57,6848.52,India,All,Monthly,-140.96
2019-09-01,Turmeric,6520.87,5814.66,7041.07,India,All,Monthly,21.25
2019-08-01,Turmeric,6499.62,5738.7,7055.09,India,All,Monthly,103.2
2019-07-01,Turmeric,6396.42,5525.28,6959.41,India,All,Monthly,-28.03
2019-06-01,Turmeric,6424.45,5603.24,7001.14,India,All,Monthly,-137.37
2019-05-01,Turmeric,6561.82,5682.58,7111.64,India,All,Monthly,-97.13
2019-04-01,Turmeric,6658.95,5799.4,7241.21,India,All,Monthly,-86.41
2019-03-01,Turmeric,6745.36,5939.78,7349.74,India,All,Monthly,-105.28
2019-02-01,Turmeric,6850.64,6042.06,7527.58,India,All,Monthly,-166.79
2019-01-01,Turmeric,7017.43,6263.42,7571.23,India,All,Monthly,-45.76
2018-12-01,Turmeric,7063.19,6292.21,7666.72,India,All,Monthly,-34.6
2018-11-01,Turmeric,7097.79,6254.38,7667.07,India,All,Monthly,255.79
2018-10-01,Turmeric,6842.0,5894.21,7409.59,India,All,Monthly,-134.59
2018-09-01,Turmeric,6976.59,6057.43,7515.41,India,All,Monthly,-111.6
2018-08-01,Turmeric,7088.19,6110.52,7593.08,India,All,Monthly,-191.8
2018-07-01,Turmeric,7279.99,6342.23,7776.48,India,All,Monthly,-250.94
2018-06-01,Turmeric,7530.93,6675.67,8096.98,India,All,Monthly,-265.36
2018-05-01,Turmeric,7796.29,6882.19,8439.6,India,All,Monthly,564.61
2018-04-01,Turmeric,7231.68,6383.57,7840.32,India,All,Monthly,-89.61
2018-03-01,Turmeric,7321.29,6439.76,7968.84,India,All,Monthly,-341.93
2018-02-01,Turmeric,7663.22,6650.39,8320.9,India,All,Monthly,86.66
2018-01-01,Turmeric,7576.56,6555.85,8328.25,India,All,Monthly,-26.99
2017-12-01,Turmeric,7603.55,6612.53,8236.64,India,All,Monthly,63.65
2017-11-01,Turmeric,7539.9,6447.07,8178.95,India,All,Monthly,58.0
2017-10-01,Turmeric,7481.9,6492.15,8154.42,India,All,Monthly,-52.29
2017-09-01,Turmeric,7534.19,6435.53,8296.99,India,All,Monthly,36.19
2017-08-01,Turmeric,7498.0,6406.56,8108.9,India,All,Monthly,530.58
2017-07-01,Turmeric,6967.42,6003.98,7576.79,India,All,Monthly,749.46
2017-06-01,Turmeric,6217.96,5471.35,6793.6,India,All,Monthly,8.82
2017-05-01,Turmeric,6209.14,5418.39,6734.48,India,All,Monthly,-436.01
2017-04-01,Turmeric,6645.15,5801.36,7237.62,India,All,Monthly,-605.69
2017-03-01,Turmeric,7250.84,6361.5,7908.23,India,All,Monthly,-418.76
2017-02-01,Turmeric,7669.6,6764.11,8255.53,India,All,Monthly,113.47
2017-01-01,Turmeric,7556.13,6778.21,8012.56,India,All,Monthly,-304.73
2016-12-01,Turmeric,7860.86,6959.47,8339.54,India,All,Monthly,224.31
2016-11-01,Turmeric,7636.55,6757.41,8134.34,India,All,Monthly,82.03
2016-10-01,Turmeric,7554.52,6584.96,8079.17,India,All,Monthly,100.93
2016-09-01,Turmeric,7453.59,6498.87,7982.76,India,All,Monthly,-322.79
2016-08-01,Turmeric,7776.38,6746.98,8323.67,India,All,Monthly,-228.91
2016-07-01,Turmeric,8005.29,7057.01,8550.4,India,All,Monthly,-192.71
2016-06-01,Turmeric,8198.0,7268.17,8755.7,India,All,Monthly,-148.64
2016-05-01,Turmeric,8346.64,7468.49,8916.95,India,All,Monthly,-130.68
2016-04-01,Turmeric,8477.32,7614.53,9096.34,India,All,Monthly,-90.77
2016-03-01,Turmeric,8568.09,7672.15,9310.28,India,All,Monthly,147.17
2016-02-01,Turmeric,8420.92,7537.9,9104.91,India,All,Monthly,70.29
2016-01-01,Turmeric,8350.63,7603.82,8971.11,India,All,Monthly,-239.1
2015-12-01,Turmeric,8589.73,7847.23,9281.29,India,All,Monthly,528.45
2015-11-01,Turmeric,8061.28,7238.59,8729.17,India,All,Monthly,585.57
2015-10-01,Turmeric,7475.71,6729.48,7976.78,India,All,Monthly,102.97
2015-09-01,Turmeric,7372.74,6583.99,7890.66,India,All,Monthly,340.95
2015-08-01,Turmeric,7031.79,6250.99,7492.69,India,All,Monthly,-111.63
2015-07-01,Turmeric,7143.42,6427.26,7578.14,India,All,Monthly,-51.98
2015-06-01,Turmeric,7195.4,6523.7,7720.12,India,All,Monthly,-64.79
2015-05-01,Turmeric,7260.19,6572.71,7792.52,India,All,Monthly,-182.34
2015-04-01,Turmeric,7442.53,6673.03,8165.34,India,All,Monthly,50.83
2015-03-01,Turmeric,7391.7,6675.46,8050.77,India,All,Monthly,374.22
2015-02-01,Turmeric,7017.48,6187.41,28517.44,India,All,Monthly,-229.13
2015-01-01,Turmeric,7246.61,6405.6,7975.4,India,All,Monthly,600.82
2014-12-01,Turmeric,6645.79,5859.56,7318.98,India,All,Monthly,259.95
2014-11-01,Turmeric,6385.84,5592.24,7031.34,India,All,Monthly,220.96
2014-10-01,Turmeric,6164.88,5453.79,6740.79,India,All,Monthly,-121.07
2014-09-01,Turmeric,6285.95,5540.06,6856.82,India,All,Monthly,-106.53
2014-08-01,Turmeric,6392.48,5701.82,7130.32,India,All,Monthly,-158.23
2014-07-01,Turmeric,6550.71,5805.21,7167.91,India,All,Monthly,267.5
2014-06-01,Turmeric,6283.21,5561.82,6875.59,India,All,Monthly,-120.73
2014-05-01,Turmeric,6403.94,5786.93,6930.65,India,All,Monthly,265.25
2014-04-01,Turmeric,6138.69,5524.46,6649.26,India,All,Monthly,327.6
2014-03-01,Turmeric,5811.09,5223.22,6340.94,India,All,Monthly,-101.83
2014-02-01,Turmeric,5912.92,5364.62,6384.89,India,All,Monthly,113.98
2014-01-01,Turmeric,5798.94,5228.55,6307.21,India,All,Monthly,297.53
2013-12-01,Turmeric,5501.41,4906.68,5987.59,India,All,Monthly,196.54
2013-11-01,Turmeric,5304.87,4802.28,5752.07,India,All,Monthly,47.57
2013-10-01,Turmeric,5257.3,4792.62,5653.84,India,All,Monthly,-117.5
2013-09-01,Turmeric,5374.8,4913.98,5812.02,India,All,Monthly,-292.03
2013-08-01,Turmeric,5666.83,5090.26,6171.17,India,All,Monthly,-414.68
2013-07-01,Turmeric,6081.51,5537.51,6591.27,India,All,Monthly,-20.47
2013-06-01,Turmeric,6101.98,5504.33,6648.51,India,All,Monthly,-210.33
2013-05-01,Turmeric,6312.31,5753.24,6911.39,India,All,Monthly,-554.69
2013-04-01,Turmeric,6867.0,6138.99,7512.63,India,All,Monthly,545.41
2013-03-01,Turmeric,6321.59,5617.21,6946.73,India,All,Monthly,648.09
2013-02-01,Turmeric,5673.5,4993.57,6211.5,India,All,Monthly,254.2
2013-01-01,Turmeric,5419.3,4755.29,5948.2,India,All,Monthly,146.37
2012-12-01,Turmeric,5272.93,4648.35,5728.81,India,All,Monthly,60.43
2012-11-01,Turmeric,5212.5,4640.77,5606.91,India,All,Monthly,-63.48
2012-10-01,Turmeric,5275.98,4735.04,5638.68,India,All,Monthly,-472.52
2012-09-01,Turmeric,5748.5,4959.09,6052.53,India,All,Monthly,42.28
2012-08-01,Turmeric,5706.22,4958.86,6244.32,India,All,Monthly,922.21
2012-07-01,Turmeric,4784.01,4105.84,5238.97,India,All,Monthly,800.57
2012-06-01,Turmeric,3983.44,3453.0,4297.16,India,All,Monthly,-39.9
2012-05-01,Turmeric,4023.34,3508.95,4400.27,India,All,Monthly,-115.54
2012-04-01,Turmeric,4138.88,3538.24,4479.36,India,All,Monthly,-624.82
2012-03-01,Turmeric,4763.7,4106.65,5273.35,India,All,Monthly,-469.09
2012-02-01,Turmeric,5232.79,4439.04,5660.32,India,All,Monthly,-684.36
2012-01-01,Turmeric,5917.15,5264.76,6380.88,India,All,Monthly,-200.74
2011-12-01,Turmeric,6117.89,5408.51,6591.62,India,All,Monthly,-723.15
2011-11-01,Turmeric,6841.04,5990.77,7109.33,India,All,Monthly,-749.86
2011-10-01,Turmeric,7590.9,6525.92,7972.02,India,All,Monthly,494.84
2011-09-01,Turmeric,7096.06,6149.29,7585.96,India,All,Monthly,-1392.85
2011-08-01,Turmeric,8488.91,7380.86,9046.65,India,All,Monthly,2.78
2011-07-01,Turmeric,8486.13,7156.4,8875.53,India,All,Monthly,-51.15
2011-06-01,Turmeric,8537.28,7778.32,9474.88,India,All,Monthly,-1295.65
2011-05-01,Turmeric,9832.93,8968.42,10627.66,India,All,Monthly,-1175.24
2011-04-01,Turmeric,11008.17,9804.23,11822.64,India,All,Monthly,-1370.43
2011-03-01,Turmeric,12378.6,11005.03,13136.52,India,All,Monthly,-845.63
2011-02-01,Turmeric,13224.23,12036.99,14129.3,India,All,Monthly,-1988.27
2011-01-01,Turmeric,15212.5,14094.31,16031.3,India,All,Monthly,-445.79
2010-12-01,Turmeric,15658.29,14443.19,16538.25,India,All,Monthly,742.15
2010-11-01,Turmeric,14916.14,13572.24,15745.76,India,All,Monthly,667.09
2010-10-01,Turmeric,14249.05,13159.42,15045.02,India,All,Monthly,260.52
2010-09-01,Turmeric,13988.53,13058.36,14631.09,India,All,Monthly,-296.98
2010-08-01,Turmeric,14285.51,13459.26,14899.45,India,All,Monthly,-923.82
2010-07-01,Turmeric,15209.33,14271.85,15960.07,India,All,Monthly,285.5
2010-06-01,Turmeric,14923.83,13943.25,15610.03,India,All,Monthly,524.15
2010-05-01,Turmeric,14399.68,13053.15,15345.95,India,All,Monthly,2838.43
2010-04-01,Turmeric,11561.25,10247.43,12589.04,India,All,Monthly,2002.8
2010-03-01,Turmeric,9558.45,8412.08,10422.83,India,All,Monthly,393.22
